run_id,url,platform,video_id,comment_id,parent_id,is_reply,reply_depth,user_id,username,text,like_count,publish_time,rank_tab,capture_ts,status,notes
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,相伴一生 ...,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,34 分享 回复,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,家有萌娃（3小只） ...,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,46 分享 回复,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,傻小子 ...,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,44 分享 回复,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,用户8883629435373 ...,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,葱 ...,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,26 分享 回复,,,,2025-10-15T11:16:54,ok,
20251015-111556,https://www.iesdouyin.com/share/video/6829473507496316173/?region=CN&mid=6829473493529922318&u_code=0&did=MS4wLjABAAAAWDyVZPt-K4W3aa5aTRUfv5_0wZCLxhhAvfiP2iz-OAw&iid=MS4wLjABAAAA0UX1flbalzTlnagHA_Sm0KRVv3K7SRLxBESNYwXeZt4&with_sec_did=1&titleType=title&share_sign=vWZxtTVbg9BOnUvkUFlpsvDoHCaKBECaM8qGJres6j8-&share_version=110900&ts=1716364963&from_aid=2955&from_ssr=1,douyin,,,,0,0,,,登录后即可参与发布讨论，视频推荐更个性化哦 立即登录 暂不登录,,,,2025-10-15T11:16:54,ok,
